timestamp,emotion,confidence
2026-04-16T19:28:12,sad,96.34
2026-04-16T19:28:13,neutral,99.59
2026-04-16T19:28:14,happy,72.36
2026-04-16T19:28:14,neutral,70.08
2026-04-16T19:28:15,fear,51.57
2026-04-16T19:28:15,neutral,77.28
2026-04-16T19:28:15,happy,77.50
2026-04-16T19:28:15,neutral,97.83
2026-04-16T19:28:15,happy,61.47
2026-04-16T19:28:15,neutral,91.26
2026-04-16T19:28:15,happy,51.69
2026-04-16T19:28:15,neutral,89.29
2026-04-16T19:28:16,happy,67.37
2026-04-16T19:28:16,neutral,83.64
2026-04-16T19:28:16,happy,50.77
2026-04-16T19:28:16,neutral,83.72
2026-04-16T19:28:16,happy,75.74
2026-04-16T19:28:16,neutral,88.47
2026-04-16T19:28:16,happy,56.44
2026-04-16T19:28:16,neutral,95.61
2026-04-16T19:28:16,happy,57.96
2026-04-16T19:28:16,neutral,80.34
2026-04-16T19:28:17,happy,63.74
2026-04-16T19:28:17,neutral,91.17
2026-04-16T19:28:17,fear,68.08
2026-04-16T19:28:17,neutral,98.68
2026-04-16T19:28:17,happy,52.98
2026-04-16T19:28:17,neutral,96.41
2026-04-16T19:28:18,happy,93.22
2026-04-16T19:28:18,neutral,56.19
2026-04-16T19:28:18,happy,71.01
2026-04-16T19:28:18,neutral,99.70
2026-04-16T19:28:18,happy,98.14
2026-04-16T19:28:18,neutral,83.00
2026-04-16T19:28:18,happy,97.32
2026-04-16T19:28:18,neutral,61.73
2026-04-16T19:28:18,happy,90.06
2026-04-16T19:28:18,neutral,81.82
2026-04-16T19:28:19,happy,74.04
2026-04-16T19:28:19,neutral,65.78
2026-04-16T19:28:19,happy,57.21
2026-04-16T19:28:19,neutral,86.37
2026-04-16T19:28:23,surprise,47.30
2026-04-16T19:28:23,neutral,84.03
2026-04-16T19:28:24,surprise,46.29
2026-04-16T19:28:24,neutral,85.45
2026-04-16T19:28:24,sad,92.86
2026-04-16T19:28:24,neutral,89.18
2026-04-16T19:28:24,sad,96.18
2026-04-16T19:28:24,neutral,75.23
2026-04-16T19:28:31,surprise,56.64
2026-04-16T19:28:31,neutral,84.89
2026-04-16T19:28:31,surprise,59.69
2026-04-16T19:28:31,neutral,59.10
2026-04-16T19:28:31,surprise,72.10
2026-04-16T19:28:31,neutral,99.38
2026-04-16T19:28:31,sad,87.49
2026-04-16T19:28:31,fear,92.20
2026-04-16T19:28:31,neutral,89.98
2026-04-16T19:28:32,fear,96.36
2026-04-16T19:28:33,surprise,56.56
2026-04-16T19:28:33,neutral,59.81
2026-04-16T19:28:33,fear,97.24
2026-04-16T19:28:33,neutral,38.22
2026-04-16T19:28:33,fear,60.16
2026-04-16T19:28:33,neutral,81.78
2026-04-16T19:28:33,surprise,77.32
2026-04-16T19:28:33,fear,78.42
2026-04-16T19:28:33,surprise,64.59
2026-04-16T19:28:33,neutral,91.41
2026-04-16T19:28:33,surprise,61.10
2026-04-16T19:28:33,sad,79.48
2026-04-16T19:28:33,surprise,72.09
2026-04-16T19:28:34,neutral,93.93
2026-04-16T19:28:34,surprise,57.59
2026-04-16T19:28:34,neutral,71.73
2026-04-16T19:28:34,sad,76.17
2026-04-16T19:28:34,surprise,64.83
2026-04-16T19:28:34,neutral,53.18
2026-04-16T19:28:34,surprise,63.93
2026-04-16T19:28:34,neutral,97.29
2026-04-16T19:28:35,surprise,51.97
2026-04-16T19:28:35,neutral,42.42
2026-04-16T19:28:39,fear,92.18
2026-04-16T19:28:40,neutral,98.83
2026-04-16T19:28:40,sad,60.63
2026-04-16T19:28:40,neutral,99.77
2026-04-16T19:28:41,sad,99.31
2026-04-16T19:28:41,neutral,99.75
2026-04-16T19:28:42,sad,68.99
2026-04-16T19:28:42,neutral,99.75
2026-04-16T19:28:42,fear,70.10
2026-04-16T19:28:42,neutral,99.28
2026-04-16T19:28:42,fear,60.32
2026-04-16T19:28:42,sad,75.52
2026-04-16T19:28:43,neutral,99.51
2026-04-16T19:28:48,fear,90.30
2026-04-16T19:28:48,neutral,99.55
2026-04-16T19:28:49,sad,70.21
2026-04-16T19:28:49,neutral,86.88
2026-04-16T19:28:50,sad,55.27
2026-04-16T19:28:50,neutral,89.51
2026-04-16T19:29:06,happy,35.06
2026-04-16T19:29:06,fear,55.73
2026-04-16T19:29:06,sad,95.71
2026-04-16T19:29:06,neutral,73.90
2026-04-16T19:29:06,sad,57.34
2026-04-16T19:29:07,fear,50.41
2026-04-16T19:29:07,sad,56.09
2026-04-16T19:29:08,neutral,98.95
2026-04-16T19:29:08,fear,92.00
2026-04-16T19:29:12,neutral,96.44
2026-04-16T19:29:18,surprise,52.89
2026-04-16T19:29:18,neutral,97.62
2026-04-16T19:29:19,surprise,56.78
2026-04-16T19:29:20,fear,89.69
2026-04-16T19:29:20,neutral,92.82
2026-04-16T19:29:21,fear,96.59
2026-04-16T19:29:23,neutral,99.15
2026-04-16T19:29:26,surprise,52.89
2026-04-16T19:29:26,neutral,96.59
2026-04-16T19:29:29,fear,82.68
2026-04-16T19:29:31,neutral,82.09
2026-04-16T19:29:35,surprise,72.79
2026-04-16T19:29:35,happy,73.09
2026-04-16T19:29:35,neutral,91.31
2026-04-16T19:29:35,happy,72.44
2026-04-16T19:29:35,neutral,56.82
2026-04-16T19:29:35,happy,53.99
2026-04-16T19:29:35,neutral,39.80
2026-04-16T19:29:35,fear,97.17
2026-04-16T19:29:35,happy,62.18
2026-04-16T19:29:35,neutral,74.69
2026-04-16T19:29:36,happy,43.57
2026-04-16T19:29:36,neutral,86.64
2026-04-16T19:29:36,happy,74.22
2026-04-16T19:29:36,neutral,83.26
2026-04-16T19:29:36,happy,60.72
2026-04-16T19:29:36,neutral,53.13
2026-04-16T19:29:36,happy,61.72
2026-04-16T19:29:36,neutral,68.71
2026-04-16T19:29:36,happy,52.94
2026-04-16T19:29:36,neutral,84.58
2026-04-16T19:29:37,happy,63.57
2026-04-16T19:29:37,neutral,84.44
2026-04-16T19:29:38,fear,95.68
2026-04-16T19:29:38,neutral,99.57
2026-04-16T19:29:38,fear,96.16
2026-04-16T19:29:39,angry,79.33
2026-04-16T19:29:39,fear,83.07
2026-04-16T19:29:39,angry,99.59
2026-04-16T19:29:39,fear,95.24
2026-04-16T19:29:39,angry,94.18
2026-04-16T19:29:39,fear,93.75
2026-04-16T19:29:39,angry,89.48
2026-04-16T19:29:39,fear,95.75
2026-04-16T19:29:39,angry,83.28
2026-04-16T19:29:39,fear,97.24
2026-04-16T19:29:40,neutral,99.93
2026-04-16T19:29:40,surprise,57.72
2026-04-16T19:29:40,fear,94.23
2026-04-16T19:29:40,neutral,92.30
2026-04-16T19:29:41,happy,37.27
2026-04-16T19:29:41,neutral,92.92
2026-04-16T19:29:41,surprise,57.59
2026-04-16T19:29:41,neutral,87.91
2026-04-16T19:29:43,surprise,52.91
2026-04-16T19:29:43,neutral,82.53
2026-04-16T19:29:57,sad,62.80
2026-04-16T19:29:57,neutral,99.68
2026-04-16T19:29:57,sad,54.44
2026-04-16T19:29:57,neutral,98.66
2026-04-16T19:29:58,sad,67.38
2026-04-16T19:29:58,neutral,99.17
2026-04-16T19:29:58,sad,89.94
2026-04-16T19:29:58,neutral,58.31
2026-04-16T19:29:58,sad,98.80
2026-04-16T19:29:58,neutral,99.89
2026-04-16T19:29:58,sad,37.16
2026-04-16T19:29:58,neutral,45.92
2026-04-16T19:29:58,angry,75.45
2026-04-16T19:30:02,sad,73.81
2026-04-16T19:30:02,neutral,98.45
2026-04-16T19:30:02,fear,78.13
2026-04-16T19:30:02,neutral,86.71
2026-04-16T19:30:07,fear,79.53
2026-04-16T19:30:07,neutral,76.73
2026-04-16T19:30:07,fear,97.71
2026-04-16T19:30:07,neutral,45.04
2026-04-16T19:30:07,fear,97.80
2026-04-16T19:30:07,neutral,43.19
2026-04-16T19:30:07,fear,62.96
2026-04-16T19:30:07,neutral,92.14
2026-04-16T19:30:09,fear,61.71
2026-04-16T19:30:09,neutral,80.82
2026-04-16T19:30:09,fear,72.85
2026-04-16T19:30:10,neutral,91.73
2026-04-16T19:30:10,fear,82.01
2026-04-16T19:30:10,neutral,76.10
2026-04-16T19:30:10,fear,97.46
2026-04-16T19:30:11,neutral,43.70
2026-04-16T19:30:11,fear,43.03
2026-04-16T19:30:11,neutral,40.30
2026-04-16T19:30:11,fear,98.82
2026-04-16T19:30:11,neutral,67.78
2026-04-16T19:30:23,angry,58.80
2026-04-16T19:30:23,happy,81.81
2026-04-16T19:30:23,fear,56.57
2026-04-16T19:30:23,angry,41.34
2026-04-16T19:30:23,surprise,44.37
2026-04-16T19:30:23,angry,71.04
2026-04-16T19:30:24,neutral,99.63
2026-04-16T19:30:37,fear,78.33
2026-04-16T19:30:37,neutral,99.76
2026-04-16T19:30:37,fear,68.01
2026-04-16T19:30:38,neutral,99.42
2026-04-16T19:30:38,fear,59.48
2026-04-16T19:30:38,neutral,99.80
2026-04-16T19:30:38,fear,48.97
2026-04-16T19:30:38,neutral,62.81
2026-04-16T19:30:38,fear,47.76
2026-04-16T19:30:38,neutral,99.49
2026-04-16T19:30:39,fear,46.88
2026-04-16T19:30:39,neutral,99.91
2026-04-16T19:30:43,fear,42.22
2026-04-16T19:30:43,neutral,86.22
2026-04-16T19:30:43,fear,57.97
2026-04-16T19:30:43,neutral,68.07
2026-04-16T19:30:43,fear,90.84
2026-04-16T19:30:43,neutral,41.64
2026-04-16T19:30:43,surprise,78.73
2026-04-16T19:30:44,neutral,95.51
2026-04-16T19:30:44,fear,82.23
2026-04-16T19:30:44,neutral,81.22
2026-04-16T19:30:44,fear,53.57
2026-04-16T19:30:44,neutral,59.43
2026-04-16T19:30:44,angry,41.64
2026-04-16T19:30:44,neutral,70.31
2026-04-16T19:30:44,surprise,70.92
2026-04-16T19:30:44,neutral,56.93
2026-04-16T19:30:44,surprise,84.40
2026-04-16T19:30:45,neutral,61.36
2026-04-16T19:30:45,angry,57.09
2026-04-16T19:30:45,neutral,40.56
2026-04-16T19:30:45,fear,43.32
2026-04-16T19:30:46,neutral,84.28
2026-04-16T19:30:47,fear,43.94
2026-04-16T19:30:47,happy,66.98
2026-04-16T19:30:47,neutral,39.34
2026-04-16T19:30:48,happy,52.17
2026-04-16T19:30:48,neutral,94.06
2026-04-16T19:30:48,angry,51.12
2026-04-16T19:30:48,neutral,83.60
2026-04-16T19:30:52,surprise,54.48
2026-04-16T19:30:52,neutral,71.41
2026-04-16T19:30:52,happy,50.45
2026-04-16T19:30:52,neutral,79.73
2026-04-16T19:30:52,surprise,55.73
2026-04-16T19:30:52,happy,45.92
2026-04-16T19:30:52,surprise,50.30
2026-04-16T19:30:53,fear,38.11
2026-04-16T19:30:53,neutral,46.52
2026-04-16T19:30:53,surprise,57.44
2026-04-16T19:30:53,neutral,98.97
2026-04-16T19:30:54,surprise,54.02
2026-04-16T19:30:54,neutral,81.26
2026-04-16T19:30:55,surprise,66.16
2026-04-16T19:30:56,happy,54.48
2026-04-16T19:30:56,surprise,88.07
2026-04-16T19:30:56,happy,68.23
2026-04-16T19:30:56,surprise,77.14
2026-04-16T19:30:56,happy,42.72
2026-04-16T19:30:56,surprise,78.13
2026-04-16T19:30:56,happy,45.11
2026-04-16T19:30:56,surprise,80.80
2026-04-16T19:30:57,fear,44.53
2026-04-16T19:30:57,surprise,78.82
2026-04-16T19:30:57,fear,79.69
2026-04-16T19:30:57,surprise,40.15
2026-04-16T19:30:57,fear,45.78
2026-04-16T19:30:57,surprise,50.99
2026-04-16T19:30:57,fear,60.12
2026-04-16T19:30:57,happy,37.18
2026-04-16T19:30:57,fear,58.29
2026-04-16T19:30:57,surprise,79.50
2026-04-16T19:30:58,neutral,89.87
2026-04-16T19:30:58,surprise,89.18
2026-04-16T19:30:58,neutral,65.15
2026-04-16T19:30:58,surprise,94.20
2026-04-16T19:30:59,happy,59.07
2026-04-16T19:30:59,surprise,90.51
2026-04-16T19:30:59,happy,60.64
2026-04-16T19:30:59,surprise,63.05
2026-04-16T19:30:59,happy,89.46
2026-04-16T19:30:59,surprise,87.49
2026-04-16T19:30:59,neutral,82.40
2026-04-16T19:31:00,surprise,71.19
2026-04-16T19:31:00,happy,58.04
2026-04-16T19:31:00,surprise,84.95
2026-04-16T19:31:01,happy,59.07
2026-04-16T19:31:01,surprise,75.19
2026-04-16T19:31:01,happy,52.15
2026-04-16T19:31:01,surprise,78.72
2026-04-16T19:31:01,happy,76.94
2026-04-16T19:31:02,surprise,92.13
2026-04-16T19:31:02,happy,80.50
2026-04-16T19:31:02,surprise,78.10
2026-04-16T19:31:02,happy,91.76
2026-04-16T19:31:02,surprise,70.35
2026-04-16T19:31:02,neutral,79.81
2026-04-16T19:31:03,surprise,92.85
2026-04-16T19:31:04,neutral,94.62
2026-04-16T19:31:07,fear,93.35
2026-04-16T19:31:11,neutral,79.00
2026-04-16T19:31:11,fear,97.39
2026-04-16T19:31:12,happy,97.02
2026-04-16T19:31:12,neutral,50.63
2026-04-16T19:31:12,fear,68.11
2026-04-16T19:31:13,neutral,99.30
2026-04-16T19:31:13,angry,48.15
2026-04-16T19:31:13,neutral,81.97
2026-04-16T19:31:13,happy,53.12
2026-04-16T19:31:13,angry,67.79
2026-04-16T19:31:13,neutral,92.85
2026-04-16T19:31:13,angry,59.99
2026-04-16T19:31:13,neutral,61.46
2026-04-16T19:31:14,angry,51.69
2026-04-16T19:31:14,neutral,49.92
2026-04-16T19:31:14,fear,69.56
2026-04-16T19:31:14,neutral,85.25
2026-04-16T19:31:14,fear,80.55
2026-04-16T19:31:14,neutral,58.34
2026-04-16T19:31:15,fear,68.79
2026-04-16T19:31:16,neutral,98.56
2026-04-16T19:31:16,fear,89.22
2026-04-16T19:31:16,happy,81.30
2026-04-16T19:31:16,angry,96.30
2026-04-16T19:31:16,happy,45.26
2026-04-16T19:31:16,neutral,87.42
2026-04-16T19:31:16,fear,91.44
2026-04-16T19:31:16,neutral,99.32
2026-04-16T19:31:18,surprise,59.48
2026-04-16T19:31:18,neutral,81.69
2026-04-16T19:31:19,surprise,81.66
2026-04-16T19:31:19,neutral,73.56
2026-04-16T19:31:19,surprise,54.08
2026-04-16T19:31:19,neutral,84.92
2026-04-16T19:31:20,happy,50.23
2026-04-16T19:31:20,neutral,90.42
2026-04-16T19:31:20,happy,98.11
2026-04-16T19:31:20,neutral,96.67
2026-04-16T19:31:20,happy,65.42
2026-04-16T19:31:20,neutral,94.74
2026-04-16T19:31:20,happy,97.75
2026-04-16T19:31:20,neutral,78.50
2026-04-16T19:31:20,happy,77.00
2026-04-16T19:31:20,neutral,94.53
2026-04-16T19:31:20,happy,52.54
2026-04-16T19:31:21,neutral,43.06
2026-04-16T19:31:21,surprise,44.81
2026-04-16T19:31:21,neutral,53.31
2026-04-16T19:31:21,happy,50.10
2026-04-16T19:31:21,neutral,54.14
2026-04-16T19:31:21,happy,67.20
2026-04-16T19:31:21,surprise,61.04
2026-04-16T19:31:21,happy,39.37
2026-04-16T19:31:21,surprise,32.32
2026-04-16T19:31:21,neutral,41.33
2026-04-16T19:31:21,happy,78.14
2026-04-16T19:31:23,neutral,43.08
2026-04-16T19:31:23,happy,95.42
2026-04-16T19:31:24,neutral,35.88
2026-04-16T19:31:24,happy,95.94
2026-04-16T19:31:24,neutral,49.56
2026-04-16T19:31:24,happy,93.17
2026-04-16T19:31:25,neutral,42.36
2026-04-16T19:31:28,fear,54.53
2026-04-16T19:31:28,neutral,65.40
2026-04-16T19:31:31,happy,72.24
2026-04-16T19:31:31,fear,87.88
2026-04-16T19:31:31,happy,69.59
2026-04-16T19:31:31,neutral,92.38
2026-04-16T19:31:32,fear,56.71
2026-04-16T19:31:32,sad,59.65
2026-04-16T19:31:32,neutral,65.80
2026-04-16T19:31:32,sad,75.07
2026-04-16T19:31:32,neutral,91.79
2026-04-16T19:31:33,sad,89.70
2026-04-16T19:31:33,neutral,58.86
2026-04-16T19:31:33,sad,68.77
2026-04-16T19:31:33,neutral,70.73
2026-04-16T19:31:33,sad,45.03
2026-04-16T19:31:33,neutral,60.22
2026-04-16T19:31:33,surprise,57.49
2026-04-16T19:31:34,neutral,64.12
2026-04-16T19:31:34,surprise,70.90
2026-04-16T19:31:34,neutral,42.50
2026-04-16T19:31:34,surprise,35.17
2026-04-16T19:31:34,neutral,58.85
2026-04-16T19:31:34,fear,96.21
2026-04-16T19:31:34,neutral,94.98
2026-04-16T19:31:39,fear,99.91
2026-04-16T19:31:39,neutral,99.40
2026-04-16T19:31:39,fear,89.71
2026-04-16T19:31:39,neutral,99.57
2026-04-16T19:31:39,fear,91.38
2026-04-16T19:31:39,neutral,93.05
2026-04-16T19:31:39,fear,95.34
2026-04-16T19:31:39,neutral,99.62
2026-04-16T19:31:40,fear,94.50
2026-04-16T19:31:40,neutral,97.65
2026-04-16T19:31:40,fear,89.28
2026-04-16T19:31:41,neutral,99.90
2026-04-16T19:31:41,fear,71.34
2026-04-16T19:31:42,neutral,99.79
2026-04-16T19:31:42,fear,66.85
2026-04-16T19:31:42,neutral,99.35
2026-04-16T19:31:42,fear,72.46
2026-04-16T19:31:42,neutral,98.83
2026-04-16T19:31:42,fear,72.71
2026-04-16T19:31:42,neutral,99.90
2026-04-16T19:31:42,fear,80.11
2026-04-16T19:31:43,neutral,99.82
2026-04-16T19:31:43,fear,90.68
2026-04-16T19:31:43,neutral,99.66
2026-04-16T19:31:43,fear,97.42
2026-04-16T19:31:55,neutral,99.97
2026-04-16T19:31:55,fear,73.49
2026-04-16T19:31:55,sad,55.32
2026-04-16T19:31:55,fear,81.08
2026-04-16T19:31:56,neutral,99.93
2026-04-16T19:31:56,fear,99.79
2026-04-16T19:31:56,neutral,99.31
2026-04-16T19:32:01,fear,92.61
2026-04-16T19:32:02,neutral,91.74
2026-04-16T19:32:02,fear,53.65
2026-04-16T19:32:02,angry,59.09
2026-04-16T19:32:02,fear,83.14
2026-04-16T19:32:03,angry,47.62
2026-04-16T19:32:03,fear,77.91
2026-04-16T19:32:03,angry,51.00
2026-04-16T19:32:03,fear,63.37
2026-04-16T19:32:04,happy,36.57
2026-04-16T19:32:04,fear,68.39
2026-04-16T19:32:04,happy,55.97
2026-04-16T19:32:04,fear,80.19
2026-04-16T19:32:05,neutral,40.56
2026-04-16T19:32:05,fear,59.39
2026-04-16T19:32:05,neutral,55.96
2026-04-16T19:32:06,fear,78.42
2026-04-16T19:32:06,neutral,72.12
2026-04-16T19:32:06,fear,45.17
2026-04-16T19:32:06,neutral,63.67
2026-04-16T19:32:06,fear,85.71
2026-04-16T19:32:06,neutral,98.99
2026-04-16T19:32:08,fear,63.94
2026-04-16T19:32:08,neutral,97.25
2026-04-16T19:32:08,fear,61.42
2026-04-16T19:32:08,angry,71.39
2026-04-16T19:32:08,fear,66.75
2026-04-16T19:32:08,angry,49.22
2026-04-16T19:32:08,fear,81.57
2026-04-16T19:32:08,happy,38.88
2026-04-16T19:32:09,fear,50.38
2026-04-16T19:32:09,happy,81.26
2026-04-16T19:32:09,fear,39.64
2026-04-16T19:32:09,happy,58.03
2026-04-16T19:32:09,fear,69.24
2026-04-16T19:32:09,angry,39.35
2026-04-16T19:32:09,happy,41.26
2026-04-16T19:32:10,fear,69.71
2026-04-16T19:32:11,happy,65.05
2026-04-16T19:32:11,fear,66.45
2026-04-16T19:32:11,surprise,49.94
2026-04-16T19:32:11,happy,40.54
2026-04-16T19:32:11,neutral,99.61
2026-04-16T19:32:11,happy,99.87
2026-04-16T19:32:12,neutral,67.80
2026-04-16T19:32:12,angry,93.89
2026-04-16T19:32:12,neutral,98.87
2026-04-16T19:32:12,sad,76.55
2026-04-16T19:32:12,angry,100.00
2026-04-16T19:32:14,sad,89.23
2026-04-16T19:32:14,angry,79.38
2026-04-16T19:32:15,sad,83.29
2026-04-16T19:32:24,angry,72.50
2026-04-16T19:32:24,sad,88.35
2026-04-16T19:32:24,angry,83.87
2026-04-16T19:32:24,sad,89.85
2026-04-16T19:32:26,angry,97.13
2026-04-16T19:32:26,sad,88.80
2026-04-16T19:32:34,angry,53.33
2026-04-16T19:32:34,fear,71.99
2026-04-16T19:32:34,sad,41.12
2026-04-16T19:32:35,neutral,98.00
2026-04-16T19:32:37,sad,55.02
2026-04-16T19:32:37,neutral,79.88
2026-04-16T19:32:37,sad,65.89
2026-04-16T19:32:37,neutral,93.08
2026-04-16T19:32:46,happy,96.64
2026-04-16T19:32:46,neutral,95.42
2026-04-16T19:32:53,happy,51.94
2026-04-16T19:32:53,neutral,90.14
2026-04-16T19:32:53,angry,76.66
2026-04-16T19:32:54,neutral,67.65
2026-04-16T19:32:54,angry,71.63
2026-04-16T19:32:54,happy,52.52
2026-04-16T19:32:54,angry,75.67
2026-04-16T19:32:54,neutral,95.90
2026-04-16T19:32:54,angry,81.71
2026-04-16T19:32:54,neutral,72.43
2026-04-16T19:32:54,angry,68.40
2026-04-16T19:32:54,happy,84.43
2026-04-16T19:32:54,neutral,95.71
2026-04-16T19:32:57,sad,79.01
2026-04-16T19:32:57,neutral,76.79
2026-04-16T19:32:57,fear,93.43
2026-04-16T19:32:57,neutral,78.91
2026-04-16T19:32:57,happy,56.83
2026-04-16T19:32:57,neutral,58.59
2026-04-16T19:32:58,sad,44.14
2026-04-16T19:32:58,neutral,54.49
2026-04-16T19:33:19,sad,99.96
2026-04-16T19:33:19,neutral,99.65
2026-04-16T19:33:19,sad,99.95
2026-04-16T19:33:19,neutral,99.87
2026-04-16T19:33:19,sad,99.79
2026-04-16T19:33:19,neutral,99.59
2026-04-16T19:33:19,sad,99.93
2026-04-16T19:33:20,neutral,99.91
2026-04-16T19:33:20,sad,99.83
2026-04-16T19:33:20,neutral,99.88
2026-04-16T19:33:20,sad,99.76
2026-04-16T19:33:20,neutral,99.99
2026-04-16T19:33:20,sad,86.26
2026-04-16T19:33:20,neutral,99.82
2026-04-16T19:33:27,fear,90.28
2026-04-16T19:33:27,angry,100.00
2026-04-16T19:33:28,neutral,97.38
2026-04-16T19:33:29,angry,100.00
2026-04-16T19:33:30,disgust,92.93
2026-04-16T19:33:31,angry,98.42
2026-04-16T19:33:31,disgust,98.43
2026-04-16T19:33:31,angry,52.69
2026-04-16T19:33:32,neutral,94.18
2026-04-16T19:33:32,angry,99.99
2026-04-16T19:33:34,sad,86.26
2026-04-16T19:33:34,neutral,98.78
2026-04-16T19:33:34,happy,86.02
2026-04-16T19:33:34,angry,35.27
2026-04-16T19:33:34,sad,53.96
2026-04-16T19:33:34,fear,72.63
2026-04-16T19:33:34,angry,47.34
2026-04-16T19:33:34,fear,59.12
2026-04-16T19:33:34,surprise,99.59
2026-04-16T19:33:35,angry,92.13
2026-04-16T19:33:35,surprise,99.46
2026-04-16T19:33:39,neutral,96.48
2026-04-16T19:33:39,angry,55.67
2026-04-16T19:33:39,neutral,98.38
2026-04-16T19:33:39,angry,99.96
2026-04-16T19:33:40,neutral,90.57
2026-04-16T19:33:40,fear,51.88
2026-04-16T19:33:40,neutral,85.52
2026-04-16T19:33:41,angry,51.20
2026-04-16T19:33:41,neutral,86.67
2026-04-16T19:33:41,fear,51.68
2026-04-16T19:33:41,angry,88.28
2026-04-16T19:33:41,neutral,96.88
2026-04-16T19:33:41,angry,99.28
2026-04-16T19:33:41,neutral,82.08
2026-04-16T19:33:41,angry,99.84
2026-04-16T19:33:41,neutral,93.82
2026-04-16T19:33:41,angry,99.82
2026-04-16T19:33:42,surprise,48.45
2026-04-16T19:33:42,angry,88.72
2026-04-16T19:33:42,surprise,97.15
2026-04-16T19:33:43,angry,78.53
2026-04-16T19:33:43,fear,70.54
2026-04-16T19:33:43,angry,95.31
2026-04-16T19:33:43,sad,53.66
2026-04-16T19:33:43,fear,84.73
2026-04-16T19:33:43,sad,84.21
2026-04-16T19:33:44,neutral,67.66
2026-04-16T19:33:44,sad,81.81
2026-04-16T19:33:44,neutral,53.95
2026-04-16T19:33:44,sad,71.12
2026-04-16T19:33:44,neutral,53.49
2026-04-16T19:33:44,sad,68.51
2026-04-16T19:33:44,neutral,82.70
2026-04-16T19:33:44,sad,55.89
2026-04-16T19:33:44,neutral,56.90
2026-04-16T19:33:45,sad,64.88
2026-04-16T19:33:45,neutral,78.59
2026-04-16T19:33:45,sad,60.21
2026-04-16T19:33:45,neutral,83.46
2026-04-16T19:33:45,sad,55.29
2026-04-16T19:33:45,neutral,75.38
2026-04-16T19:33:45,sad,55.02
2026-04-16T19:33:45,neutral,87.39
2026-04-16T19:33:45,sad,60.11
2026-04-16T19:33:46,neutral,90.99
2026-04-16T19:33:46,sad,53.40
2026-04-16T19:33:46,neutral,93.34
2026-04-16T19:33:46,sad,65.86
2026-04-16T19:33:46,neutral,92.94
2026-04-16T19:33:46,sad,64.63
2026-04-16T19:33:46,neutral,84.29
2026-04-16T19:33:46,sad,64.49
2026-04-16T19:33:46,neutral,91.09
2026-04-16T19:33:46,sad,54.37
2026-04-16T19:33:46,neutral,92.28
2026-04-16T19:33:46,sad,52.67
2026-04-16T19:33:47,neutral,93.07
2026-04-16T19:33:47,sad,49.84
2026-04-16T19:33:47,neutral,96.49
2026-04-16T19:33:47,sad,51.19
2026-04-16T19:33:48,neutral,87.86
2026-04-16T19:33:48,sad,51.99
2026-04-16T19:33:48,neutral,78.50
2026-04-16T19:33:48,sad,66.36
2026-04-16T19:33:48,neutral,56.23
2026-04-16T19:33:48,sad,88.88
2026-04-16T19:33:49,fear,78.17
2026-04-16T19:33:49,neutral,57.99
2026-04-16T19:33:49,fear,53.44
2026-04-16T19:33:49,neutral,52.45
2026-04-16T19:33:49,sad,39.65
2026-04-16T19:33:49,fear,94.55
2026-04-16T19:33:51,sad,63.40
2026-04-16T19:33:52,neutral,94.16
2026-04-16T19:33:52,surprise,96.55
2026-04-16T19:33:52,neutral,90.30
2026-04-16T19:33:53,fear,93.70
2026-04-16T19:33:54,angry,58.94
2026-04-16T19:33:54,fear,95.03
2026-04-16T19:33:55,angry,55.95
2026-04-16T19:33:55,fear,98.03
2026-04-16T19:33:55,angry,53.82
2026-04-16T19:33:55,fear,97.49
2026-04-16T19:33:55,angry,66.50
2026-04-16T19:33:55,fear,94.94
2026-04-16T19:33:55,angry,79.23
2026-04-16T19:33:56,fear,97.49
2026-04-16T19:33:56,angry,84.40
2026-04-16T19:33:56,fear,90.14
2026-04-16T19:33:56,angry,83.93
2026-04-16T19:33:56,fear,89.16
2026-04-16T19:33:56,angry,58.79
2026-04-16T19:33:56,fear,96.44
2026-04-16T19:33:56,angry,61.63
2026-04-16T19:33:56,fear,93.00
2026-04-16T19:33:56,angry,53.66
2026-04-16T19:33:56,neutral,93.98
2026-04-16T19:33:57,angry,56.77
2026-04-16T19:33:57,fear,89.41
2026-04-16T19:33:57,angry,52.91
2026-04-16T19:33:57,fear,79.61
2026-04-16T19:33:57,neutral,55.34
2026-04-16T19:33:57,fear,63.70
2026-04-16T19:33:57,angry,56.37
2026-04-16T19:33:57,fear,84.92
2026-04-16T19:33:57,angry,50.61
2026-04-16T19:33:57,fear,53.51
2026-04-16T19:33:58,angry,49.89
2026-04-16T19:33:58,neutral,93.59
2026-04-16T19:33:58,angry,49.83
2026-04-16T19:33:58,neutral,83.18
2026-04-16T19:33:58,fear,97.71
2026-04-16T19:33:58,neutral,93.57
2026-04-16T19:33:58,angry,73.72
2026-04-16T19:33:58,fear,97.44
2026-04-16T19:33:58,neutral,57.65
2026-04-16T19:33:58,angry,55.86
2026-04-16T19:33:58,neutral,63.72
2026-04-16T19:33:58,fear,97.61
2026-04-16T19:33:59,angry,61.48
2026-04-16T19:33:59,fear,53.02
2026-04-16T19:33:59,neutral,81.29
2026-04-16T19:33:59,fear,96.23
2026-04-16T19:33:59,neutral,86.23
2026-04-16T19:33:59,angry,92.59
2026-04-16T19:33:59,fear,97.64
